date,state,code,price,coupon,yield_measure_used,yield,current_yield,bucket,series_label,excluded_near_maturity,excluded_past_maturity,active_default_override
1842-02-19,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-04-09,Alabama,S-0030,45.0,5.0,current_yield,11.11111111111111,11.11111111111111,defaulted,primary,False,False,False
1842-06-04,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-06-25,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-07-02,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-07-23,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-10-15,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-10-29,Alabama,S-0030,55.0,5.0,current_yield,9.090909090909092,9.090909090909092,defaulted,primary,False,False,False
1842-11-05,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1842-11-12,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-11-19,Alabama,S-0030,55.0,5.0,current_yield,9.090909090909092,9.090909090909092,defaulted,primary,False,False,False
1842-11-26,Alabama,S-0030,65.0,5.0,current_yield,7.6923076923076925,7.6923076923076925,defaulted,primary,False,False,False
1842-12-03,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1842-12-10,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1842-12-17,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-12-31,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-01-14,Alabama,S-0030,42.5,5.0,current_yield,11.76470588235294,11.76470588235294,defaulted,primary,False,False,False
1843-01-21,Alabama,S-0030,40.0,5.0,current_yield,12.5,12.5,defaulted,primary,False,False,False
1843-04-08,Alabama,S-0030,55.0,5.0,current_yield,9.090909090909092,9.090909090909092,defaulted,primary,False,False,False
1843-04-15,Alabama,S-0030,55.0,5.0,current_yield,9.090909090909092,9.090909090909092,defaulted,primary,False,False,False
1843-05-20,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-06-17,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1843-07-01,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1843-09-30,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1843-10-07,Alabama,S-0030,71.5,5.0,current_yield,6.993006993006993,6.993006993006993,defaulted,primary,False,False,False
1843-10-28,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1843-11-11,Alabama,S-0030,73.0,5.0,current_yield,6.8493150684931505,6.8493150684931505,defaulted,primary,False,False,False
1843-12-02,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1843-12-09,Alabama,S-0030,80.5,5.0,current_yield,6.211180124223603,6.211180124223603,defaulted,primary,False,False,False
1843-12-16,Alabama,S-0030,82.5,5.0,current_yield,6.0606060606060606,6.0606060606060606,defaulted,primary,False,False,False
1843-12-23,Alabama,S-0030,84.0,5.0,current_yield,5.952380952380952,5.952380952380952,defaulted,primary,False,False,False
1843-12-30,Alabama,S-0030,82.0,5.0,current_yield,6.097560975609756,6.097560975609756,defaulted,primary,False,False,False
1844-01-13,Alabama,S-0030,82.0,5.0,current_yield,6.097560975609756,6.097560975609756,defaulted,primary,False,False,False
1844-01-20,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-01-27,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-02-03,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-02-10,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-02-24,Alabama,S-0030,83.5,5.0,current_yield,5.9880239520958085,5.9880239520958085,defaulted,primary,False,False,False
1844-03-02,Alabama,S-0030,84.0,5.0,current_yield,5.952380952380952,5.952380952380952,defaulted,primary,False,False,False
1844-03-09,Alabama,S-0030,84.0,5.0,current_yield,5.952380952380952,5.952380952380952,defaulted,primary,False,False,False
1844-03-16,Alabama,S-0030,84.5,5.0,current_yield,5.9171597633136095,5.9171597633136095,defaulted,primary,False,False,False
1844-03-23,Alabama,S-0030,84.0,5.0,current_yield,5.952380952380952,5.952380952380952,defaulted,primary,False,False,False
1844-03-30,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-04-06,Alabama,S-0030,83.5,5.0,current_yield,5.9880239520958085,5.9880239520958085,defaulted,primary,False,False,False
1844-04-13,Alabama,S-0030,83.0,5.0,current_yield,6.024096385542169,6.024096385542169,defaulted,primary,False,False,False
1844-04-20,Alabama,S-0030,83.0,5.0,current_yield,6.024096385542169,6.024096385542169,defaulted,primary,False,False,False
1844-04-27,Alabama,S-0030,84.0,5.0,current_yield,5.952380952380952,5.952380952380952,defaulted,primary,False,False,False
1844-05-11,Alabama,S-0030,82.5,5.0,current_yield,6.0606060606060606,6.0606060606060606,defaulted,primary,False,False,False
1844-05-18,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-05-25,Alabama,S-0030,83.0,5.0,current_yield,6.024096385542169,6.024096385542169,defaulted,primary,False,False,False
1844-06-08,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-06-15,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-06-22,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-07-13,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-07-20,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-07-27,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-09-21,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-10-12,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1844-10-19,Alabama,S-0030,81.0,5.0,current_yield,6.172839506172839,6.172839506172839,defaulted,primary,False,False,False
1844-10-26,Alabama,S-0030,81.0,5.0,current_yield,6.172839506172839,6.172839506172839,defaulted,primary,False,False,False
1844-11-16,Alabama,S-0030,76.0,5.0,current_yield,6.578947368421052,6.578947368421052,defaulted,primary,False,False,False
1844-11-30,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1844-12-07,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1844-12-21,Alabama,S-0030,73.0,5.0,current_yield,6.8493150684931505,6.8493150684931505,defaulted,primary,False,False,False
1845-01-01,Alabama,S-0030,72.5,5.0,current_yield,6.896551724137931,6.896551724137931,defaulted,primary,False,False,False
1845-01-18,Alabama,S-0030,72.5,5.0,current_yield,6.896551724137931,6.896551724137931,defaulted,primary,False,False,False
1845-01-25,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-04-05,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-07-12,Alabama,S-0030,72.0,5.0,current_yield,6.944444444444445,6.944444444444445,defaulted,primary,False,False,False
1845-07-19,Alabama,S-0030,73.0,5.0,current_yield,6.8493150684931505,6.8493150684931505,defaulted,primary,False,False,False
1845-08-02,Alabama,S-0030,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,primary,False,False,False
1845-08-30,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-09-13,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-09-27,Alabama,S-0030,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,primary,False,False,False
1845-11-22,Alabama,S-0030,71.0,5.0,current_yield,7.042253521126761,7.042253521126761,defaulted,primary,False,False,False
1845-11-29,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-12-06,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1845-12-20,Alabama,S-0030,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,primary,False,False,False
1845-12-27,Alabama,S-0030,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,primary,False,False,False
1846-01-03,Alabama,S-0030,66.0,5.0,current_yield,7.575757575757576,7.575757575757576,defaulted,primary,False,False,False
1846-01-24,Alabama,S-0030,65.0,5.0,current_yield,7.6923076923076925,7.6923076923076925,defaulted,primary,False,False,False
1846-02-07,Alabama,S-0030,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,primary,False,False,False
1846-02-14,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1846-02-21,Alabama,S-0030,72.5,5.0,current_yield,6.896551724137931,6.896551724137931,defaulted,primary,False,False,False
1846-03-28,Alabama,S-0030,71.5,5.0,current_yield,6.993006993006993,6.993006993006993,defaulted,primary,False,False,False
1846-04-04,Alabama,S-0030,70.25,5.0,current_yield,7.11743772241993,7.11743772241993,defaulted,primary,False,False,False
1846-04-11,Alabama,S-0030,67.5,5.0,current_yield,7.4074074074074066,7.4074074074074066,defaulted,primary,False,False,False
1846-04-25,Alabama,S-0030,69.0,5.0,current_yield,7.246376811594203,7.246376811594203,defaulted,primary,False,False,False
1846-05-02,Alabama,S-0030,70.0,5.0,current_yield,7.142857142857142,7.142857142857142,defaulted,primary,False,False,False
1846-05-30,Alabama,S-0030,68.0,5.0,current_yield,7.352941176470589,7.352941176470589,defaulted,primary,False,False,False
1846-06-20,Alabama,S-0030,67.5,5.0,current_yield,7.4074074074074066,7.4074074074074066,defaulted,primary,False,False,False
1846-07-25,Alabama,S-0030,67.0,5.0,current_yield,7.462686567164178,7.462686567164178,defaulted,primary,False,False,False
1846-10-03,Alabama,S-0030,65.75,5.0,current_yield,7.604562737642586,7.604562737642586,defaulted,primary,False,False,False
1846-10-10,Alabama,S-0030,65.0,5.0,current_yield,7.6923076923076925,7.6923076923076925,defaulted,primary,False,False,False
1846-10-17,Alabama,S-0030,65.5,5.0,current_yield,7.633587786259542,7.633587786259542,defaulted,primary,False,False,False
1846-10-31,Alabama,S-0030,63.0,5.0,current_yield,7.936507936507936,7.936507936507936,defaulted,primary,False,False,False
1846-12-26,Alabama,S-0030,63.0,5.0,current_yield,7.936507936507936,7.936507936507936,defaulted,primary,False,False,False
1846-12-30,Alabama,S-0030,63.0,5.0,current_yield,7.936507936507936,7.936507936507936,defaulted,primary,False,False,False
1847-01-02,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1847-01-23,Alabama,S-0030,63.0,5.0,current_yield,7.936507936507936,7.936507936507936,defaulted,primary,False,False,False
1847-02-20,Alabama,S-0030,64.0,5.0,current_yield,7.8125,7.8125,defaulted,primary,False,False,False
1847-02-27,Alabama,S-0030,64.0,5.0,current_yield,7.8125,7.8125,defaulted,primary,False,False,False
1847-03-06,Alabama,S-0030,64.0,5.0,current_yield,7.8125,7.8125,defaulted,primary,False,False,False
1847-04-10,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1847-04-21,Alabama,S-0030,63.5,5.0,current_yield,7.874015748031496,7.874015748031496,defaulted,primary,False,False,False
1847-05-08,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-05-15,Alabama,S-0030,61.0,5.0,current_yield,8.19672131147541,8.19672131147541,defaulted,primary,False,False,False
1847-05-22,Alabama,S-0030,61.25,5.0,current_yield,8.16326530612245,8.16326530612245,defaulted,primary,False,False,False
1847-05-29,Alabama,S-0030,61.5,5.0,current_yield,8.130081300813007,8.130081300813007,defaulted,primary,False,False,False
1847-06-05,Alabama,S-0030,62.25,5.0,current_yield,8.032128514056225,8.032128514056225,defaulted,primary,False,False,False
1847-06-12,Alabama,S-0030,62.25,5.0,current_yield,8.032128514056225,8.032128514056225,defaulted,primary,False,False,False
1847-06-19,Alabama,S-0030,61.0,5.0,current_yield,8.19672131147541,8.19672131147541,defaulted,primary,False,False,False
1847-06-26,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-07-03,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-07-10,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-07-24,Alabama,S-0030,59.0,5.0,current_yield,8.47457627118644,8.47457627118644,defaulted,primary,False,False,False
1847-07-31,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-09-11,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-10-09,Alabama,S-0030,61.0,5.0,current_yield,8.19672131147541,8.19672131147541,defaulted,primary,False,False,False
1847-10-16,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1847-11-13,Alabama,S-0030,50.0,5.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1848-03-25,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1848-04-01,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-06-24,Alabama,S-0030,60.0,5.0,current_yield,8.333333333333332,8.333333333333332,defaulted,primary,False,False,False
1848-08-12,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-08-26,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-09-02,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-09-09,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-09-16,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-09-23,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1848-09-30,Alabama,S-0030,62.0,5.0,current_yield,8.064516129032258,8.064516129032258,defaulted,primary,False,False,False
1850-02-09,Alabama,S-0030,73.5,5.0,current_yield,6.802721088435375,6.802721088435375,defaulted,primary,False,False,False
1850-03-09,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1850-04-13,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1850-05-04,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1850-05-22,Alabama,S-0030,75.0,5.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1850-06-01,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1850-06-15,Alabama,S-0030,80.0,5.0,current_yield,6.25,6.25,defaulted,primary,False,False,False
1850-07-03,Alabama,S-0030,82.5,5.0,current_yield,6.0606060606060606,6.0606060606060606,defaulted,primary,False,False,False
1850-08-28,Alabama,S-0030,85.0,5.0,current_yield,5.88235294117647,5.88235294117647,defaulted,primary,False,False,False
1850-10-05,Alabama,S-0030,85.0,5.0,current_yield,5.88235294117647,5.88235294117647,defaulted,primary,False,False,False
1850-11-13,Alabama,S-0030,86.0,5.0,current_yield,5.813953488372093,5.813953488372093,defaulted,primary,False,False,False
1850-11-23,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1850-12-07,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1851-01-29,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1851-04-16,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1851-06-14,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1851-06-28,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1851-08-30,Alabama,S-0030,91.0,5.0,current_yield,5.4945054945054945,5.4945054945054945,defaulted,primary,False,False,False
1851-09-27,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1852-04-07,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1852-05-22,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1852-07-10,Alabama,S-0030,91.0,5.0,current_yield,5.4945054945054945,5.4945054945054945,defaulted,primary,False,False,False
1852-07-14,Alabama,S-0030,95.0,5.0,current_yield,5.263157894736842,5.263157894736842,defaulted,primary,False,False,False
1853-05-18,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1853-05-21,Alabama,S-0030,90.0,5.0,current_yield,5.555555555555555,5.555555555555555,defaulted,primary,False,False,False
1853-06-11,Alabama,S-0030,93.0,5.0,current_yield,5.376344086021505,5.376344086021505,defaulted,primary,False,False,False
1853-06-18,Alabama,S-0030,94.0,5.0,current_yield,5.319148936170213,5.319148936170213,defaulted,primary,False,False,False
1842-06-25,Alabama,S-0040,50.0,6.0,current_yield,12.0,12.0,defaulted,primary,False,False,False
1842-07-02,Alabama,S-0040,50.0,6.0,current_yield,12.0,12.0,defaulted,primary,False,False,False
1842-07-23,Alabama,S-0040,50.0,6.0,current_yield,12.0,12.0,defaulted,primary,False,False,False
1842-10-15,Alabama,S-0040,55.0,6.0,current_yield,10.909090909090908,10.909090909090908,defaulted,primary,False,False,False
1842-10-22,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-12-17,Alabama,S-0040,80.0,6.0,current_yield,7.5,7.5,defaulted,primary,False,False,False
1842-12-24,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1842-12-31,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-01-14,Alabama,S-0040,50.0,6.0,current_yield,12.0,12.0,defaulted,primary,False,False,False
1843-01-28,Alabama,S-0040,50.0,6.0,current_yield,12.0,12.0,defaulted,primary,False,False,False
1843-04-08,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-04-15,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-05-20,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1843-05-27,Alabama,S-0040,80.0,6.0,current_yield,7.5,7.5,defaulted,primary,False,False,False
1843-12-02,Alabama,S-0040,90.0,6.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1844-03-30,Alabama,S-0040,80.0,6.0,current_yield,7.5,7.5,defaulted,primary,False,False,False
1844-07-27,Alabama,S-0040,80.0,6.0,current_yield,7.5,7.5,defaulted,primary,False,False,False
1847-05-15,Alabama,S-0040,60.0,6.0,current_yield,10.0,10.0,defaulted,primary,False,False,False
1851-05-21,Alabama,S-0040,90.0,6.0,current_yield,6.666666666666667,6.666666666666667,defaulted,primary,False,False,False
1843-01-21,Indiana,S-0510,20.5,5.0,current_yield,24.390243902439025,24.390243902439025,defaulted,primary,False,False,True
1843-01-28,Indiana,S-0510,21.0,5.0,current_yield,23.809523809523807,23.809523809523807,defaulted,primary,False,False,True
1843-02-04,Indiana,S-0510,21.5,5.0,current_yield,23.25581395348837,23.25581395348837,defaulted,primary,False,False,True
1843-02-11,Indiana,S-0510,22.5,5.0,current_yield,22.22222222222222,22.22222222222222,defaulted,primary,False,False,True
1843-02-18,Indiana,S-0510,23.5,5.0,current_yield,21.27659574468085,21.27659574468085,defaulted,primary,False,False,True
1843-03-04,Indiana,S-0510,23.0,5.0,current_yield,21.73913043478261,21.73913043478261,defaulted,primary,False,False,True
1843-03-11,Indiana,S-0510,24.5,5.0,current_yield,20.408163265306122,20.408163265306122,defaulted,primary,False,False,True
1843-03-18,Indiana,S-0510,24.25,5.0,current_yield,20.618556701030926,20.618556701030926,defaulted,primary,False,False,True
1843-03-25,Indiana,S-0510,24.0,5.0,current_yield,20.833333333333336,20.833333333333336,defaulted,primary,False,False,True
1843-04-08,Indiana,S-0510,23.0,5.0,current_yield,21.73913043478261,21.73913043478261,defaulted,primary,False,False,True
1843-04-15,Indiana,S-0510,24.5,5.0,current_yield,20.408163265306122,20.408163265306122,defaulted,primary,False,False,True
1843-04-22,Indiana,S-0510,24.5,5.0,current_yield,20.408163265306122,20.408163265306122,defaulted,primary,False,False,True
1843-04-29,Indiana,S-0510,28.5,5.0,current_yield,17.543859649122805,17.543859649122805,defaulted,primary,False,False,True
1843-05-06,Indiana,S-0510,30.0,5.0,current_yield,16.666666666666664,16.666666666666664,defaulted,primary,False,False,True
1843-05-13,Indiana,S-0510,30.0,5.0,current_yield,16.666666666666664,16.666666666666664,defaulted,primary,False,False,True
1843-05-20,Indiana,S-0510,29.0,5.0,current_yield,17.24137931034483,17.24137931034483,defaulted,primary,False,False,True
1843-05-27,Indiana,S-0510,33.0,5.0,current_yield,15.151515151515152,15.151515151515152,defaulted,primary,False,False,True
1843-06-10,Indiana,S-0510,37.5,5.0,current_yield,13.333333333333334,13.333333333333334,defaulted,primary,False,False,True
1843-06-24,Indiana,S-0510,31.5,5.0,current_yield,15.873015873015872,15.873015873015872,defaulted,primary,False,False,True
1843-07-01,Indiana,S-0510,34.5,5.0,current_yield,14.492753623188406,14.492753623188406,defaulted,primary,False,False,True
1843-07-08,Indiana,S-0510,30.5,5.0,current_yield,16.39344262295082,16.39344262295082,defaulted,primary,False,False,True
1843-07-15,Indiana,S-0510,30.5,5.0,current_yield,16.39344262295082,16.39344262295082,defaulted,primary,False,False,True
1843-07-22,Indiana,S-0510,31.0,5.0,current_yield,16.129032258064516,16.129032258064516,defaulted,primary,False,False,True
1843-07-29,Indiana,S-0510,31.5,5.0,current_yield,15.873015873015872,15.873015873015872,defaulted,primary,False,False,True
1843-08-05,Indiana,S-0510,32.0,5.0,current_yield,15.625,15.625,defaulted,primary,False,False,True
1843-08-12,Indiana,S-0510,32.5,5.0,current_yield,15.384615384615385,15.384615384615385,defaulted,primary,False,False,True
1843-08-19,Indiana,S-0510,33.75,5.0,current_yield,14.814814814814813,14.814814814814813,defaulted,primary,False,False,True
1843-09-02,Indiana,S-0510,33.5,5.0,current_yield,14.925373134328357,14.925373134328357,defaulted,primary,False,False,True
1843-09-09,Indiana,S-0510,34.0,5.0,current_yield,14.705882352941178,14.705882352941178,defaulted,primary,False,False,True
1843-09-16,Indiana,S-0510,35.0,5.0,current_yield,14.285714285714285,14.285714285714285,defaulted,primary,False,False,True
1843-09-23,Indiana,S-0510,36.75,5.0,current_yield,13.60544217687075,13.60544217687075,defaulted,primary,False,False,True
1843-09-30,Indiana,S-0510,38.25,5.0,current_yield,13.071895424836603,13.071895424836603,defaulted,primary,False,False,True
1843-10-07,Indiana,S-0510,37.0,5.0,current_yield,13.513513513513514,13.513513513513514,defaulted,primary,False,False,True
1843-10-14,Indiana,S-0510,36.5,5.0,current_yield,13.698630136986301,13.698630136986301,defaulted,primary,False,False,True
1843-10-21,Indiana,S-0510,38.0,5.0,current_yield,13.157894736842104,13.157894736842104,defaulted,primary,False,False,True
1843-10-28,Indiana,S-0510,36.25,5.0,current_yield,13.793103448275861,13.793103448275861,defaulted,primary,False,False,True
1843-11-04,Indiana,S-0510,37.0,5.0,current_yield,13.513513513513514,13.513513513513514,defaulted,primary,False,False,True
1843-11-11,Indiana,S-0510,38.0,5.0,current_yield,13.157894736842104,13.157894736842104,defaulted,primary,False,False,True
1843-11-18,Indiana,S-0510,39.0,5.0,current_yield,12.82051282051282,12.82051282051282,defaulted,primary,False,False,True
1843-11-25,Indiana,S-0510,41.0,5.0,current_yield,12.195121951219512,12.195121951219512,defaulted,primary,False,False,True
1843-12-02,Indiana,S-0510,42.0,5.0,current_yield,11.904761904761903,11.904761904761903,defaulted,primary,False,False,True
1843-12-09,Indiana,S-0510,44.5,5.0,current_yield,11.235955056179774,11.235955056179774,defaulted,primary,False,False,True
1843-12-16,Indiana,S-0510,46.0,5.0,current_yield,10.869565217391305,10.869565217391305,defaulted,primary,False,False,True
1843-12-23,Indiana,S-0510,46.0,5.0,current_yield,10.869565217391305,10.869565217391305,defaulted,primary,False,False,True
1843-12-30,Indiana,S-0510,42.5,5.0,current_yield,11.76470588235294,11.76470588235294,defaulted,primary,False,False,True
1844-01-06,Indiana,S-0510,41.5,5.0,current_yield,12.048192771084338,12.048192771084338,defaulted,primary,False,False,True
1844-01-13,Indiana,S-0510,41.0,5.0,current_yield,12.195121951219512,12.195121951219512,defaulted,primary,False,False,True
1844-01-20,Indiana,S-0510,33.5,5.0,current_yield,14.925373134328357,14.925373134328357,defaulted,primary,False,False,True
1844-01-27,Indiana,S-0510,36.0,5.0,current_yield,13.88888888888889,13.88888888888889,defaulted,primary,False,False,True
1844-02-03,Indiana,S-0510,37.0,5.0,current_yield,13.513513513513514,13.513513513513514,defaulted,primary,False,False,True
1844-02-10,Indiana,S-0510,37.0,5.0,current_yield,13.513513513513514,13.513513513513514,defaulted,primary,False,False,True
1844-02-17,Indiana,S-0510,38.0,5.0,current_yield,13.157894736842104,13.157894736842104,defaulted,primary,False,False,True
1844-02-24,Indiana,S-0510,39.0,5.0,current_yield,12.82051282051282,12.82051282051282,defaulted,primary,False,False,True
1844-03-02,Indiana,S-0510,39.0,5.0,current_yield,12.82051282051282,12.82051282051282,defaulted,primary,False,False,True
1844-03-09,Indiana,S-0510,39.25,5.0,current_yield,12.738853503184714,12.738853503184714,defaulted,primary,False,False,True
1844-03-16,Indiana,S-0510,38.75,5.0,current_yield,12.903225806451612,12.903225806451612,defaulted,primary,False,False,True
1844-03-23,Indiana,S-0510,38.25,5.0,current_yield,13.071895424836603,13.071895424836603,defaulted,primary,False,False,True
1844-03-30,Indiana,S-0510,36.0,5.0,current_yield,13.88888888888889,13.88888888888889,defaulted,primary,False,False,True
1844-04-13,Indiana,S-0510,37.25,5.0,current_yield,13.422818791946309,13.422818791946309,defaulted,primary,False,False,True
1844-04-20,Indiana,S-0510,37.0,5.0,current_yield,13.513513513513514,13.513513513513514,defaulted,primary,False,False,True
1844-04-27,Indiana,S-0510,38.0,5.0,current_yield,13.157894736842104,13.157894736842104,defaulted,primary,False,False,True
