date,code,name,price,coupon,yield_measure_used,yield,excluded_near_maturity,excluded_past_maturity,in_c1100_gap_fill_window_feb25_aug5_1843,strictly_post_signal_apr1_aug5_1843
1849-09-01,C-1260,"Philadelphia 6s, r. 1852",105.0,6.0,current_yield,5.714285714285714,False,False,False,False
1849-09-08,C-1260,"Philadelphia 6s, r. 1852",104.75,6.0,current_yield,5.727923627684964,False,False,False,False
1849-09-15,C-1260,"Philadelphia 6s, r. 1852",104.625,6.0,current_yield,5.734767025089606,False,False,False,False
1849-09-22,C-1260,"Philadelphia 6s, r. 1852",104.625,6.0,current_yield,5.734767025089606,False,False,False,False
1849-09-29,C-1260,"Philadelphia 6s, r. 1852",104.25,6.0,current_yield,5.755395683453238,False,False,False,False
1849-10-06,C-1260,"Philadelphia 6s, r. 1852",104.0,6.0,current_yield,5.769230769230769,False,False,False,False
1849-10-13,C-1260,"Philadelphia 6s, r. 1852",102.0,6.0,current_yield,5.88235294117647,False,False,False,False
1849-10-20,C-1260,"Philadelphia 6s, r. 1852",102.0,6.0,current_yield,5.88235294117647,False,False,False,False
1849-10-27,C-1260,"Philadelphia 6s, r. 1852",104.5,6.0,current_yield,5.741626794258373,False,False,False,False
1849-11-03,C-1260,"Philadelphia 6s, r. 1852",104.5,6.0,current_yield,5.741626794258373,False,False,False,False
1849-11-17,C-1260,"Philadelphia 6s, r. 1852",104.75,6.0,current_yield,5.727923627684964,False,False,False,False
1849-11-24,C-1260,"Philadelphia 6s, r. 1852",104.75,6.0,current_yield,5.727923627684964,False,False,False,False
1849-12-01,C-1260,"Philadelphia 6s, r. 1852",104.75,6.0,current_yield,5.727923627684964,False,False,False,False
1849-12-29,C-1260,"Philadelphia 6s, r. 1852",101.5,6.0,current_yield,5.911330049261084,False,False,False,False
1850-01-05,C-1260,"Philadelphia 6s, r. 1852",101.25,6.0,current_yield,5.9259259259259265,False,False,False,False
1850-01-12,C-1260,"Philadelphia 6s, r. 1852",101.25,6.0,current_yield,5.9259259259259265,False,False,False,False
1850-01-19,C-1260,"Philadelphia 6s, r. 1852",101.875,6.0,current_yield,5.889570552147239,False,False,False,False
1850-02-09,C-1260,"Philadelphia 6s, r. 1852",102.0,6.0,current_yield,5.88235294117647,False,False,False,False
1850-02-16,C-1260,"Philadelphia 6s, r. 1852",102.0,6.0,current_yield,5.88235294117647,False,False,False,False
